8851_R1-1_234.jpg,28017793,24.832414334255553
8853_R1-2_211.jpg,29931795,2.1334816484258416
8860_R2-1_208.jpg,29687655,20.958805387598243
8965_R2-2.jpg,23848555,25.615033757457127
8871_R2-1.jpg,28695882,14.105602464241398
8850_R3-2_233.jpg,30489294,14.636336989290287
8870_R3-2.jpg,26007135,23.56571904141179
8850_R2-2_237.jpg,28180423,19.035608595526224
8845_R3-1_192.jpg,31007865,28.31821722153236
8946_R1-2.jpg,28805359,0.1271424067266133
8954_R3-1.jpg,26496045,16.8273739606856
8973_R3-2.jpg,24185334,17.315533918980318
8868_R2-1.jpg,24417829,6.064647892189123
8961_R3-1.jpg,25605409,0.2055189980765521
8847_R1-2_243.jpg,30874735,28.730817174136543
8847_R3-2_245.jpg,32124628,0.5653280578683326
8969_R3-1.jpg,20582978,16.92975457023365
8860_R1-2_227.jpg,29826316,0.36309438297408414
8978_R2-1.jpg,23905694,1.441895335229281
8867_R1-2_221.jpg,30042006,37.39108755079059
8973_R2-1.jpg,25996774,0.21553301777689635
8980_R1-1.jpg,25407150,3.375943606291936
8846_R2-1_248.jpg,30730072,0.16986976724955916
8858_R2-1_204.jpg,30410606,36.54174873432883
8868_R3-1.jpg,24922380,15.072810272146915
8860_R3-2_201.jpg,29181662,28.29871434809157
8969_R3-2.jpg,21834681,12.701870518200732
8861_R3-1.jpg,27664753,16.27772587805507
8955_R2-2.jpg,28907006,19.63543869257321
8868_R1-2.jpg,24881888,4.2369234090304415
8871_R2-2.jpg,27653366,12.852404512563023
8851_R2-1.jpg,23986738,13.244926839774184
8861_R1-2_219.jpg,27063010,18.681194117782894
8870_R3-1.jpg,24804517,17.32113562380779
8878_R2-2.jpg,27238842,17.14154943159745
8860_R1-1_226.jpg,29114505,26.953321744574612
8858_R3-1_214.jpg,30489576,20.254303041436007
8878_R2-1.jpg,28650132,0.5567213203408237
8846_R2-2_249.jpg,30654963,15.056605202757279
8867_R1-1_220.jpg,31776242,17.666394908450886
